Timestamp,BUS_Voltage(V),BUS_Current(A),BUS_Phase_Current(A),BUS_RoationSpeed(rpm)
1687768813.1306114,72.8,-15.799999999999727,17.600000000000364,29942
1687768813.2306163,72.8,-16.09999999999991,17.5,29949
1687768813.3306155,72.8,-16.199999999999818,-12.599999999999909,29949
1687768813.430615,72.8,-15.799999999999727,13.5,29949
1687768813.5306141,72.7,-16.399999999999636,22.100000000000364,29946
1687768813.630613,72.8,-15.699999999999818,-4.599999999999909,29949
1687768813.7306216,72.8,-15.899999999999636,21.800000000000182,29946
1687768813.83078,72.8,-16.199999999999818,22.800000000000182,29942
1687768813.9307761,72.8,-16.199999999999818,-18.799999999999727,29946
1687768814.0307863,72.8,-16.09999999999991,-3.699999999999818,29949
1687768814.1307786,72.8,-15.899999999999636,-8.5,29942
1687768814.230786,72.8,-16.0,21.800000000000182,29946
1687768814.3307855,72.8,-15.899999999999636,7.0,29949
1687768814.4307878,72.8,-16.199999999999818,9.700000000000273,29942
1687768814.5307515,72.7,-16.399999999999636,19.5,29942
1687768814.6307867,72.8,-16.199999999999818,15.900000000000091,29946
1687768814.7307801,72.8,-16.199999999999818,30.100000000000364,29942
1687768814.8307774,72.8,-15.699999999999818,12.5,29942
1687768814.9307861,72.8,-16.199999999999818,10.300000000000182,29946
1687768815.0307524,72.8,-16.399999999999636,-7.099999999999909,29946
1687768815.1307614,72.8,-16.09999999999991,25.90000000000009,29935
1687768815.2307494,72.8,-16.199999999999818,3.100000000000364,29935
1687768815.3307862,72.8,-15.899999999999636,28.40000000000009,29942
1687768815.43078,72.7,-15.599999999999909,11.900000000000091,29942
1687768815.530742,72.8,-16.09999999999991,-16.09999999999991,29942
1687768815.6307411,72.8,-15.599999999999909,10.600000000000364,29942
1687768815.7307928,72.7,-15.899999999999636,21.0,29938
1687768815.8306184,72.8,-15.299999999999727,-3.299999999999727,29942
1687768815.9306152,72.8,-17.899999999999636,11.900000000000091,29942
1687768816.030617,72.9,-18.699999999999818,63.40000000000009,29492
1687768816.1306286,72.7,0.0,0.0,29422
1687768816.2306747,72.7,0.0,0.0,29407
1687768816.330629,72.7,0.0,0.0,29389
1687768816.4306257,72.7,0.0,0.0,29367
1687768816.5306256,72.7,0.0,0.0,29352
1687768816.6307957,72.7,0.0,0.0,29334
1687768816.7307642,72.7,0.0,0.0,29316
1687768816.8308012,72.7,0.0,0.0,29298
1687768816.9307575,72.7,0.0,0.0,29279
1687768817.030798,72.7,0.0,0.0,29261
1687768817.1307995,72.7,0.0,0.0,29246
1687768817.230799,72.7,0.0,0.0,29232
1687768817.3308005,72.7,0.0,0.0,29210
1687768817.430758,72.7,0.0,0.0,29195
1687768817.530807,72.7,0.0,0.0,29180
1687768817.6308022,72.7,0.0,0.0,29162
1687768817.7308252,72.7,0.0,0.0,29144
1687768817.8307562,72.7,0.0,0.0,29129
1687768817.930765,72.7,0.0,0.0,29114
1687768818.0307624,72.7,0.0,0.0,29096
1687768818.1307614,72.7,0.0,0.0,29081
1687768818.2308002,72.7,0.0,0.0,29067
1687768818.330765,72.7,0.0,0.0,29052
1687768818.430808,72.7,0.0,0.0,29038
1687768818.530824,72.7,0.0,0.0,29019
1687768818.6308007,72.7,0.0,0.0,29008
1687768818.7308064,72.7,0.0,0.0,28994
1687768818.830804,72.7,0.0,0.0,28979
1687768818.930805,72.7,0.0,0.0,28964
1687768819.0308614,72.7,0.0,0.0,28950
1687768819.1307697,72.7,0.0,0.0,28939
1687768819.2308035,72.7,0.0,0.0,28928
1687768819.3307636,72.7,0.0,0.0,28913
1687768819.4308083,72.7,0.0,0.0,28898
1687768819.5307682,72.7,0.0,0.0,28895
1687768819.6307833,72.7,0.0,0.0,28880
1687768819.7306364,72.7,0.0,0.0,28876
1687768819.8306372,72.7,0.0,0.0,28862
1687768819.9306357,72.7,0.0,0.0,28862
1687768820.0306394,72.7,0.0,0.0,28854
1687768820.1306715,72.7,0.0,0.0,28800
1687768820.2306376,72.7,0.0,0.0,28800
1687768820.3306417,72.7,0.0,0.0,28800
1687768820.4308088,72.7,0.0,0.0,28800
1687768820.5308206,72.7,0.0,0.0,28800
1687768820.630807,72.7,0.0,0.0,28800
1687768820.7307682,72.7,0.0,0.0,28800
1687768820.8307672,72.7,0.0,0.0,28800
1687768820.9308157,72.7,0.0,0.0,28800
1687768821.0307941,72.7,0.0,0.0,28800
1687768821.1307688,72.7,0.0,0.0,28800
1687768821.2307682,72.7,0.0,0.0,28800
1687768821.3307686,72.7,0.0,0.0,28800
1687768821.4307878,72.7,0.0,0.0,28800
1687768821.530786,72.7,0.0,0.0,28800
1687768821.6307733,72.7,0.0,0.0,28800
1687768821.730813,72.7,0.0,0.0,28800
1687768821.8307712,72.7,0.0,0.0,28800
1687768821.930818,72.7,0.0,0.0,28800
1687768822.030811,72.7,0.0,0.0,28800
1687768822.1307693,72.7,0.0,0.0,28800
1687768822.2307706,72.7,0.0,0.0,28800
1687768822.330771,72.7,0.0,0.0,28800
1687768822.4308126,72.7,0.0,0.0,28800
1687768822.530787,72.7,0.0,0.0,28800
1687768822.6307738,72.7,0.0,0.0,28800
1687768822.7308242,72.7,0.0,0.0,28800
1687768822.830809,72.7,0.0,0.0,28800
1687768822.930787,72.7,0.0,0.0,28800
1687768823.0308177,72.7,0.0,0.0,28800
1687768823.1308286,72.7,0.0,0.0,28800
1687768823.2306497,72.7,0.0,0.0,28800
1687768823.33065,72.7,0.0,0.0,28800
1687768823.430649,72.7,0.0,0.0,28800
1687768823.5306482,72.7,0.0,0.0,28800
1687768823.6306474,72.7,0.0,0.0,28800
1687768823.730652,72.7,0.0,0.0,28800
1687768823.8306475,72.7,0.0,0.0,28800
1687768823.930822,72.7,0.0,0.0,28800
1687768824.0308208,72.7,0.0,0.0,28800
1687768824.1308215,72.7,0.0,0.0,28800
1687768824.2308166,72.7,0.0,0.0,28800
1687768824.3307862,72.7,0.0,0.0,28800
1687768824.4308155,72.7,0.0,0.0,28800
1687768824.5308278,72.7,0.0,0.0,28800
1687768824.630775,72.7,0.0,0.0,28800
1687768824.7307837,72.7,0.0,0.0,28800
1687768824.8308408,72.7,0.0,0.0,28800
1687768824.930826,72.7,0.0,0.0,28800
1687768825.0308604,72.7,0.0,0.0,28800
1687768825.1308281,72.7,0.0,0.0,28800
1687768825.2307808,72.7,0.0,0.0,28800
1687768825.330826,72.7,0.0,0.0,28800
1687768825.4308276,72.7,0.0,0.0,28800
1687768825.5307977,72.7,0.0,0.0,28800
1687768825.6308177,72.7,0.0,0.0,28800
1687768825.7308333,72.7,0.0,0.0,28800
1687768825.83079,72.7,0.0,0.0,28800
1687768825.9308338,72.7,0.0,0.0,28800
1687768826.030819,72.7,0.0,0.0,28800
1687768826.1308296,72.7,0.0,0.0,28800
1687768826.230787,72.7,0.0,0.0,28800
1687768826.3308306,72.7,0.0,0.0,28800
1687768826.4307837,72.7,0.0,0.0,28800
1687768826.5308285,72.7,0.0,0.0,28800
1687768826.6307855,72.7,0.0,0.0,28800
1687768826.7307901,72.7,0.0,0.0,28800
1687768826.8308287,72.7,0.0,0.0,28800
1687768826.9307911,72.7,0.0,0.0,28800
1687768827.0308306,72.7,0.0,0.0,28800
1687768827.1306605,72.7,0.0,0.0,28800
1687768827.2306564,72.7,0.0,0.0,28800
1687768827.3306596,72.7,0.0,0.0,28800
1687768827.4306586,72.7,0.0,0.0,28800
1687768827.5306664,72.7,0.0,0.0,28800
1687768827.6306834,72.7,0.0,0.0,28800
1687768827.7306602,72.7,0.0,0.0,28800
1687768827.8308284,72.7,0.0,0.0,28800
1687768827.930786,72.7,0.0,0.0,28800
1687768828.0308285,72.7,0.0,0.0,28800
1687768828.1308305,72.7,0.0,0.0,28800
1687768828.2308884,72.7,0.0,0.0,28800
1687768828.3309643,72.7,0.0,0.0,28800
1687768828.4306622,72.7,0.0,0.0,28800
1687768828.530664,72.7,0.0,0.0,28800
1687768828.6306653,72.7,0.0,0.0,28800
1687768828.7306647,72.7,0.0,0.0,28800
1687768828.8306646,72.7,0.0,0.0,28800
1687768828.9306605,72.7,0.0,0.0,28800
1687768829.0306659,72.7,0.0,0.0,28800
1687768829.1308467,72.7,0.0,0.0,28800
1687768829.2308373,72.7,0.0,0.0,28800
1687768829.3308358,72.7,0.0,0.0,28800
1687768829.4307709,72.7,0.0,0.0,28800
1687768829.5308747,72.7,0.0,0.0,28800
1687768829.6307983,72.7,0.0,0.0,28800
1687768829.7308943,72.7,0.0,0.0,28800
1687768829.8307629,72.7,0.0,0.0,28800
1687768829.9308388,72.7,0.0,0.0,28800
1687768830.0308342,72.7,0.0,0.0,28800
1687768830.1308317,72.7,0.0,0.0,28800
1687768830.2308,72.7,0.0,0.0,28800
1687768830.330832,72.7,0.0,0.0,28800
1687768830.430818,72.7,0.0,0.0,28800
1687768830.5308414,72.7,0.0,0.0,28800
1687768830.6308062,72.7,0.0,0.0,28800
1687768830.7307994,72.7,0.0,0.0,28800
1687768830.8308024,72.7,0.0,0.0,28800
1687768830.9308038,72.7,0.0,0.0,28800
1687768831.0308344,72.7,0.0,0.0,28800
1687768831.1308434,72.7,0.0,0.0,28800
1687768831.2308342,72.7,0.0,0.0,28800
1687768831.3308032,72.7,0.0,0.0,28800
1687768831.4307973,72.7,0.0,0.0,28800
1687768831.5308037,72.7,0.0,0.0,28800
1687768831.630802,72.7,0.0,0.0,28800
1687768831.7307982,72.7,0.0,0.0,28800
1687768831.830831,72.7,0.0,0.0,28800
1687768831.9308484,72.7,0.0,0.0,28800
1687768832.0308335,72.7,0.0,0.0,28800
1687768832.1308029,72.7,0.0,0.0,28800
1687768832.230807,72.7,0.0,0.0,28800
1687768832.3307738,72.7,0.0,0.0,28800
1687768832.4307518,72.7,0.0,0.0,28800
1687768832.5308442,72.7,0.0,0.0,28800
1687768832.6308024,72.7,0.0,0.0,28800
1687768832.7308054,72.7,0.0,0.0,28800
1687768832.8308392,72.7,0.0,0.0,28800
1687768832.9308374,72.7,0.0,0.0,28800
1687768833.030831,72.7,0.0,0.0,28800
1687768833.1308017,72.7,0.0,0.0,28800
1687768833.2308095,72.7,0.0,0.0,28800
1687768833.33069,72.7,0.0,0.0,28800
1687768833.4307146,72.7,0.0,0.0,28800
1687768833.530676,72.7,0.0,0.0,28800
1687768833.6306767,72.7,0.0,0.0,28800
1687768833.7306778,72.7,0.0,0.0,28800
1687768833.8306732,72.7,0.0,0.0,28800
1687768833.9306736,72.7,0.0,0.0,28800
1687768834.030825,72.7,0.0,0.0,28800
1687768834.1308422,72.7,0.0,0.0,28800
1687768834.2308457,72.7,0.0,0.0,28800
1687768834.330772,72.7,0.0,0.0,28800
1687768834.4307804,72.7,0.0,0.0,28800
1687768834.5308459,72.7,0.0,0.0,28800
1687768834.6308265,72.7,0.0,0.0,28800
1687768834.7308583,72.7,0.0,0.0,28800
1687768834.8308482,72.7,0.0,0.0,28800
1687768834.9308126,72.7,0.0,0.0,28800
1687768835.0308218,72.7,0.0,0.0,28800
1687768835.1308575,72.7,0.0,0.0,28800
1687768835.230858,72.7,0.0,0.0,28800
1687768835.3306835,72.7,0.0,0.0,28800
1687768835.4306865,72.7,0.0,0.0,28800
1687768835.5306807,72.7,0.0,0.0,28800
1687768835.6306808,72.7,0.0,0.0,28800
1687768835.730681,72.7,0.0,0.0,28800
1687768835.8306808,72.7,0.0,0.0,28800
1687768835.9306855,72.7,0.0,0.0,28800
1687768836.030858,72.7,0.0,0.0,28800
1687768836.1308522,72.7,0.0,0.0,28800
1687768836.2308555,72.7,0.0,0.0,28800
1687768836.3308456,72.7,0.0,0.0,28800
1687768836.430815,72.7,0.0,0.0,28800
1687768836.5308564,72.7,0.0,0.0,28800
1687768836.6308553,72.7,0.0,0.0,28800
1687768836.7308214,72.8,0.0,0.0,28800
1687768836.8308606,72.7,0.0,0.0,28800
1687768836.9308562,72.7,0.0,0.0,28800
1687768837.030825,72.7,0.0,0.0,28800
1687768837.130855,72.7,0.0,0.0,28800
1687768837.2308621,72.7,0.0,0.0,28800
1687768837.3308399,72.7,0.0,0.0,28800
1687768837.4309788,72.7,0.0,0.0,28800
1687768837.5306838,72.7,0.0,0.0,28800
1687768837.6306858,72.7,0.0,0.0,28800
1687768837.7306828,72.7,0.0,0.0,28800
1687768837.8306875,72.7,0.0,0.0,28800
1687768837.93069,72.7,0.0,0.0,28800
1687768838.0306823,72.7,0.0,0.0,28800
1687768838.1306868,72.7,0.0,0.0,28800
1687768838.2308576,72.7,0.0,0.0,28800
1687768838.3308673,72.7,0.0,0.0,28800
1687768838.4308472,72.7,0.0,0.0,28800
1687768838.5308216,72.8,0.0,0.0,28800
1687768838.6309035,72.7,0.0,0.0,28800
1687768838.7308192,72.7,0.0,0.0,28800
1687768838.8308206,72.7,0.0,0.0,28800
1687768838.9308949,72.7,0.0,0.0,28800
1687768839.0308187,72.7,0.0,0.0,28800
1687768839.1309066,72.7,0.0,0.0,28800
1687768839.230862,72.7,0.0,0.0,28800
1687768839.3308961,72.7,0.0,0.0,28800
1687768839.430697,72.7,0.0,0.0,28800
1687768839.5306888,72.7,0.0,0.0,28800
1687768839.6306899,72.7,0.0,0.0,28800
1687768839.73069,72.7,0.0,0.0,28800
1687768839.8306956,72.7,0.0,0.0,28800
1687768839.9307065,72.7,0.0,0.0,28800
1687768840.0306935,72.7,0.0,0.0,28800
1687768840.1308541,72.7,0.0,0.0,28800
1687768840.2308254,72.7,0.0,0.0,28800
1687768840.330867,72.7,0.0,0.0,28800
1687768840.4308293,72.7,0.0,0.0,28800
1687768840.5308774,72.7,0.0,0.0,28800
1687768840.6308253,72.7,0.0,0.0,28800
1687768840.7308753,72.7,0.0,0.0,28800
1687768840.8308206,72.7,0.0,0.0,28800
1687768840.930826,72.7,0.0,0.0,28800
1687768841.0308115,72.7,0.0,0.0,28800
1687768841.1308203,72.7,0.0,0.0,28800
1687768841.230828,72.7,0.0,0.0,28800
1687768841.330894,72.7,0.0,0.0,28800
1687768841.4307706,72.7,0.0,0.0,28800
1687768841.530797,72.7,0.0,0.0,28800
1687768841.630812,72.7,0.0,0.0,28800
1687768841.7307656,72.7,0.0,0.0,28800
1687768841.8307962,72.7,0.0,0.0,28800
1687768841.9308426,72.7,0.0,0.0,28800
1687768842.0309181,72.7,0.0,0.0,28800
1687768842.1307204,72.7,0.0,0.0,28800
1687768842.2307198,72.7,0.0,0.0,28800
1687768842.3307164,72.7,0.0,0.0,28800
1687768842.4307153,72.7,0.0,0.0,28800
1687768842.5307207,72.7,0.0,0.0,28800
1687768842.6307156,72.7,0.0,0.0,28800
1687768842.7307286,72.7,0.0,0.0,28800
1687768842.8307564,72.7,0.0,0.0,28800
1687768842.9306962,72.7,0.0,0.0,28800
1687768843.0307038,72.7,0.0,0.0,28800
1687768843.1306984,72.7,0.0,0.0,28800
1687768843.230712,72.7,0.0,0.0,28800
1687768843.3306983,72.7,0.0,0.0,28800
1687768843.4307008,72.7,0.0,0.0,28800
1687768843.5306973,72.7,0.0,0.0,28800
1687768843.630869,72.7,0.0,0.0,28800
1687768843.730913,72.7,0.0,0.0,28800
1687768843.830832,72.7,0.0,0.0,28800
1687768843.9308498,72.7,0.0,0.0,28800
1687768844.0307262,72.7,0.0,0.0,28800
1687768844.1307194,72.7,0.0,0.0,28800
1687768844.230714,72.7,0.0,0.0,28800
1687768844.3307252,72.7,0.0,0.0,28800
1687768844.4307137,72.7,0.0,0.0,28800
1687768844.5307214,72.7,0.0,0.0,28800
1687768844.6307275,72.7,0.0,0.0,28800
1687768844.7308095,72.7,0.0,0.0,28800
1687768844.8307104,72.7,0.0,0.0,28800
1687768844.9307332,72.7,0.0,0.0,28800
1687768845.0307643,72.7,0.0,0.0,28800
1687768845.130729,72.7,0.0,0.0,28800
1687768845.2307274,72.7,0.0,0.0,28800
1687768845.330745,72.7,0.0,0.0,28800
1687768845.430749,72.7,0.0,0.0,28800
1687768845.5307567,72.7,0.0,0.0,28800
1687768845.6307364,72.7,0.0,0.0,28800
1687768845.730739,72.7,0.0,0.0,28800
1687768845.8308144,72.7,0.0,0.0,28800
1687768845.9307082,72.7,0.0,0.0,28800
1687768846.03071,72.7,0.0,0.0,28800
1687768846.1307206,72.7,0.0,0.0,28800
1687768846.2307303,72.7,0.0,0.0,28800
1687768846.3307283,72.7,0.0,0.0,28800
1687768846.4307313,72.7,0.0,0.0,28800
1687768846.5307362,72.7,0.0,0.0,28800
1687768846.6307132,72.7,0.0,0.0,28800
1687768846.730756,72.7,0.0,0.0,28800
1687768846.8307168,72.7,0.0,0.0,28800
1687768846.9307096,72.7,0.0,0.0,28800
1687768847.030726,72.7,0.0,0.0,28800
1687768847.1307206,72.7,0.0,0.0,28800
1687768847.2307274,72.7,0.0,0.0,28800
1687768847.3307338,72.7,0.0,0.0,28800
1687768847.4307256,72.7,0.0,0.0,28800
1687768847.5307376,72.7,0.0,0.0,28800
1687768847.6307209,72.7,0.0,0.0,28800
1687768847.7307198,72.7,0.0,0.0,28800
1687768847.8307118,72.7,0.0,0.0,28800
1687768847.9307234,72.7,0.0,0.0,28800
1687768848.0307517,72.7,0.0,0.0,28800
1687768848.130748,72.7,0.0,0.0,28800
1687768848.2307286,72.7,0.0,0.0,28800
1687768848.3307722,72.7,0.0,0.0,28800
1687768848.430734,72.7,0.0,0.0,28800
1687768848.5307488,72.7,0.0,0.0,28800
1687768848.630748,72.7,0.0,0.0,28800
1687768848.7307236,72.7,0.0,0.0,28800
1687768848.8307266,72.7,0.0,0.0,28800
1687768848.9307413,72.7,0.0,0.0,28800
1687768849.0307374,72.7,0.0,0.0,28800
1687768849.130748,72.7,0.0,0.0,28800
1687768849.2307475,72.7,0.0,0.0,28800
1687768849.3307166,72.7,0.0,0.0,28800
1687768849.4307191,72.7,0.0,0.0,28800
1687768849.530716,72.7,0.0,0.0,28800
1687768851.3307197,72.7,0.0,0.0,0.0
1687768851.4307208,72.7,0.0,0.0,0.0
1687768851.530722,72.7,0.0,0.0,0.0
1687768851.6307504,72.7,0.0,0.0,0.0
1687768851.730736,72.7,0.0,0.0,0.0
1687768851.8307226,72.7,0.0,0.0,0.0
1687768851.9307342,72.7,0.0,0.0,0.0
1687768852.0307276,72.7,0.0,0.0,0.0
1687768852.1307216,72.7,0.0,0.0,0.0
1687768852.2307456,72.7,0.0,0.0,0.0
1687768852.3308575,72.7,0.0,0.0,0.0
1687768852.4308934,72.7,0.0,0.0,0.0
1687768852.5308216,72.7,0.0,0.0,0.0
1687768852.6308484,72.7,0.0,0.0,0.0
1687768852.7308087,72.7,0.0,0.0,0.0
1687768852.8308327,72.7,0.0,0.0,0.0
1687768852.9309,72.7,0.0,0.0,0.0
1687768853.0308576,72.7,0.0,0.0,0.0
1687768853.130802,72.7,0.0,0.0,0.0
1687768853.2307224,72.7,0.0,0.0,0.0
1687768853.3307261,72.7,0.0,0.0,0.0
1687768853.430728,72.7,0.0,0.0,0.0
1687768853.530723,72.7,0.0,0.0,0.0
1687768853.630722,72.7,0.0,0.0,0.0
1687768853.7307231,72.7,0.0,0.0,0.0
1687768853.830728,72.7,0.0,0.0,0.0
1687768853.9308932,72.7,0.0,0.0,0.0
1687768854.030857,72.7,0.0,0.0,0.0
1687768854.1309233,72.7,0.0,0.0,0.0
1687768854.2308552,72.7,0.0,0.0,0.0
1687768854.3308573,72.7,0.0,0.0,0.0
1687768854.4309018,72.7,0.0,0.0,0.0
1687768854.5309002,72.7,0.0,0.0,0.0
1687768854.6307294,72.7,0.0,0.0,0.0
1687768854.7307293,72.7,0.0,0.0,0.0
1687768854.830728,72.7,0.0,0.0,0.0
1687768854.9307299,72.7,0.0,0.0,0.0
1687768855.030729,72.7,0.0,0.0,0.0
1687768855.1307592,72.7,0.0,0.0,0.0
1687768855.2307415,72.7,0.0,0.0,0.0
1687768855.3309023,72.7,0.0,0.0,0.0
1687768855.4308646,72.7,0.0,0.0,0.0
1687768855.5308683,72.7,0.0,0.0,0.0
1687768855.6308408,72.7,0.0,0.0,0.0
1687768855.7307389,72.7,0.0,0.0,0.0
1687768855.8307285,72.7,0.0,0.0,0.0
1687768855.930731,72.7,0.0,0.0,0.0
1687768856.0307336,72.7,0.0,0.0,0.0
1687768856.1307356,72.7,0.0,0.0,0.0
1687768856.2307315,72.7,0.0,0.0,0.0
1687768856.330734,72.7,0.0,0.0,0.0
1687768856.4309118,72.7,0.0,0.0,0.0
1687768856.5308278,72.7,0.0,0.0,0.0
1687768856.630904,72.7,0.0,0.0,0.0
1687768856.7308664,72.7,0.0,0.0,0.0
1687768856.8308592,72.7,0.0,0.0,0.0
1687768856.9308681,72.7,0.0,0.0,0.0
1687768857.030864,72.7,0.0,0.0,0.0
1687768857.1309042,72.7,0.0,0.0,0.0
1687768857.2308767,72.7,0.0,0.0,0.0
1687768857.330913,72.7,0.0,0.0,0.0
1687768857.430866,72.7,0.0,0.0,0.0
1687768857.5309088,72.7,0.0,0.0,0.0
1687768857.6308665,72.7,0.0,0.0,0.0
1687768857.7309046,72.7,0.0,0.0,0.0
1687768857.830904,72.7,0.0,0.0,0.0
1687768857.9308627,72.7,0.0,0.0,0.0
1687768858.0309055,72.7,0.0,0.0,0.0
1687768858.1308563,72.7,0.0,0.0,0.0
1687768858.2307582,72.7,0.0,0.0,0.0
1687768858.3307338,72.7,0.0,0.0,0.0
1687768858.4307344,72.7,0.0,0.0,0.0
1687768858.530733,72.7,0.0,0.0,0.0
1687768858.6307337,72.7,0.0,0.0,0.0
1687768858.7307372,72.7,0.0,0.0,0.0
1687768858.8307343,72.7,0.0,0.0,0.0
1687768858.9309087,72.7,0.0,0.0,0.0
1687768859.0308952,72.7,0.0,0.0,0.0
1687768859.130928,72.7,0.0,0.0,0.0
1687768859.2308671,72.7,0.0,0.0,0.0
1687768859.3308647,72.7,0.0,0.0,0.0
1687768859.4308841,72.7,0.0,0.0,0.0
1687768859.5308664,72.7,0.0,0.0,0.0
1687768859.6308682,72.7,0.0,0.0,0.0
1687768859.7308788,72.7,0.0,0.0,0.0
1687768859.8308635,72.7,0.0,0.0,0.0
1687768859.9308686,72.7,0.0,0.0,0.0
1687768860.0308826,72.7,0.0,0.0,0.0
1687768860.1308713,72.7,0.0,0.0,0.0
1687768860.230906,72.7,0.0,0.0,0.0
1687768860.330739,72.7,0.0,0.0,0.0
1687768860.4307394,72.7,0.0,0.0,0.0
1687768860.5307407,72.7,0.0,0.0,0.0
1687768860.630744,72.7,0.0,0.0,0.0
1687768860.7307434,72.7,0.0,0.0,0.0
1687768860.8307393,72.7,0.0,0.0,0.0
1687768860.930745,72.7,0.0,0.0,0.0
1687768861.0309079,72.7,0.0,0.0,0.0
1687768861.1308687,72.7,0.0,0.0,0.0
1687768861.2308416,72.7,0.0,0.0,0.0
1687768861.3308718,72.7,0.0,0.0,0.0
1687768861.430917,72.7,0.0,0.0,0.0
1687768861.530878,72.7,0.0,0.0,0.0
1687768861.630916,72.7,0.0,0.0,0.0
1687768861.7308898,72.7,0.0,0.0,0.0
1687768861.8307424,72.7,0.0,0.0,0.0
1687768861.9307454,72.7,0.0,0.0,0.0
1687768862.0307453,72.7,0.0,0.0,0.0
1687768862.1307693,72.7,0.0,0.0,0.0
1687768862.2307582,72.7,0.0,0.0,0.0
1687768862.3307457,72.7,0.0,0.0,0.0
1687768862.430744,72.7,0.0,0.0,0.0
1687768862.5309098,72.7,0.0,0.0,0.0
1687768862.6308727,72.7,0.0,0.0,0.0
1687768862.7308705,72.7,0.0,0.0,0.0
1687768862.8308442,72.7,0.0,0.0,0.0
1687768862.9308698,72.7,0.0,0.0,0.0
1687768863.0308704,72.7,0.0,0.0,0.0
1687768863.1308708,72.7,0.0,0.0,0.0
1687768863.2308786,72.7,0.0,0.0,0.0
1687768863.330881,72.7,0.0,0.0,0.0
1687768863.4308817,72.7,0.0,0.0,0.0
1687768863.5309281,72.7,0.0,0.0,0.0
1687768863.6307673,72.7,0.0,0.0,0.0
1687768863.7307453,72.7,0.0,0.0,0.0
1687768863.8307483,72.7,0.0,0.0,0.0
1687768863.9307885,72.7,0.0,0.0,0.0
1687768864.030749,72.7,0.0,0.0,0.0
1687768864.130749,72.7,0.0,0.0,0.0
1687768864.2307496,72.7,0.0,0.0,0.0
1687768864.3308783,72.7,0.0,0.0,0.0
1687768864.4309225,72.7,0.0,0.0,0.0
1687768864.5307539,72.7,0.0,0.0,0.0
1687768864.6307666,72.7,0.0,0.0,0.0
1687768864.7307646,72.7,0.0,0.0,0.0
1687768864.8307881,72.7,0.0,0.0,0.0
1687768864.930778,72.7,0.0,0.0,0.0
1687768865.0307767,72.7,0.0,0.0,0.0
1687768865.130756,72.7,0.0,0.0,0.0
1687768865.2307527,72.7,0.0,0.0,0.0
1687768865.3307502,72.8,0.0,0.0,0.0
1687768865.4307559,72.7,0.0,0.0,0.0
1687768865.5307677,72.7,0.0,0.0,0.0
1687768865.6307523,72.7,0.0,0.0,0.0
1687768865.7307534,72.7,0.0,0.0,0.0
1687768865.830755,72.7,0.0,0.0,0.0
1687768865.9307508,72.7,0.0,0.0,0.0
1687768866.0309358,72.7,0.0,0.0,0.0
1687768866.1308851,72.7,0.0,0.0,0.0
1687768866.2308838,72.7,0.0,0.0,0.0
1687768866.3309112,72.7,0.0,0.0,0.0
1687768866.4307857,72.7,0.0,0.0,0.0
1687768866.5307708,72.7,0.0,0.0,0.0
1687768866.6307914,72.7,0.0,0.0,0.0
1687768866.7307775,72.7,0.0,0.0,0.0
1687768866.8307605,72.7,0.0,0.0,0.0
1687768866.9307582,72.7,0.0,0.0,0.0
1687768867.030756,72.7,0.0,0.0,0.0
1687768867.1308267,72.7,0.0,0.0,0.0
1687768867.2309093,72.7,0.0,0.0,0.0
1687768867.3307767,72.7,0.0,0.0,0.0
1687768867.4308555,72.7,0.0,0.0,0.0
1687768867.5307798,72.7,0.0,0.0,0.0
1687768867.6307855,72.7,0.0,0.0,0.0
1687768867.7307656,72.7,0.0,0.0,0.0
1687768867.8308086,72.7,0.0,0.0,0.0
1687768867.9307566,72.7,0.0,0.0,0.0
1687768868.0307548,72.7,0.0,0.0,0.0
1687768868.1307821,72.7,0.0,0.0,0.0
1687768868.2307756,72.7,0.0,0.0,0.0
1687768868.3307896,72.7,0.0,0.0,0.0
1687768868.4307857,72.7,0.0,0.0,0.0
1687768868.530761,72.7,0.0,0.0,0.0
1687768868.6307576,72.7,0.0,0.0,0.0
1687768868.7308617,72.7,0.0,0.0,0.0
1687768870.2307618,72.7,0.0,0.0,0
1687768870.3307652,72.7,0.0,0.0,0
1687768870.4307678,72.7,0.0,0.0,0
1687768870.5307744,72.7,0.0,0.0,0
1687768870.6307645,72.7,0.0,0.0,0
1687768870.7307696,72.7,0.0,0.0,0
1687768870.8307655,72.7,0.0,0.0,0
1687768870.9307904,72.7,0.0,0.0,0
1687768871.030768,72.7,0.0,0.0,0
1687768871.1309352,72.7,0.0,0.0,0
1687768871.2308986,72.7,0.0,0.0,0
1687768871.3308923,72.7,0.0,0.0,0
1687768871.430905,72.7,0.0,0.0,0
1687768871.5308993,72.7,0.0,0.0,0
1687768871.6308925,72.7,0.0,0.0,0
1687768871.730801,72.7,0.0,0.0,0
1687768871.83077,72.7,0.0,0.0,0
1687768871.9307678,72.7,0.0,0.0,0
1687768872.0307906,72.7,0.0,0.0,0
1687768872.130769,72.7,0.0,0.0,0
1687768872.2307708,72.8,0.0,0.0,0
1687768872.3307698,72.7,0.0,0.0,0
1687768872.4309406,72.7,0.0,0.0,0
1687768872.530932,72.7,0.0,0.0,0
1687768872.6307662,72.7,0.0,0.0,0
1687768872.7307754,72.7,0.0,0.0,0
1687768872.8307683,72.7,0.0,0.0,0
1687768872.930772,72.7,0.0,0.0,0
1687768873.03077,72.7,0.0,0.0,0
1687768873.1307726,72.7,0.0,0.0,0
